gene,sample,group,log_expr
GENE_0089,1799,treatment,8.187478411548199
GENE_0090,1800,control,8.809657447181712
GENE_0090,1801,control,10.434537969728002
GENE_0090,1802,control,9.533899855416928
GENE_0090,1803,control,8.913148038642195
GENE_0090,1804,control,9.179711160946141
GENE_0090,1805,control,9.111321599728596
GENE_0090,1806,control,8.851171841042715
GENE_0090,1807,control,9.60436673500295
GENE_0090,1808,control,8.87685840927073
GENE_0090,1809,control,8.35301054734524
GENE_0090,1810,treatment,9.343389903184748
GENE_0090,1811,treatment,8.560641054121408
GENE_0090,1812,treatment,9.138523484714108
GENE_0090,1813,treatment,9.052205373419397
GENE_0090,1814,treatment,9.073043122537046
GENE_0090,1815,treatment,10.65274166802583
GENE_0090,1816,treatment,9.583238324094507
GENE_0090,1817,treatment,9.687166017098676
GENE_0090,1818,treatment,8.575192899162982
GENE_0090,1819,treatment,9.192532238650937
GENE_0091,1820,control,7.69487225382766
GENE_0091,1821,control,8.757797719864707
GENE_0091,1822,control,7.596880033684247
GENE_0091,1823,control,8.100861781203967
GENE_0091,1824,control,7.9360347539432565
GENE_0091,1825,control,8.348739518589868
GENE_0091,1826,control,7.90609361640933
GENE_0091,1827,control,8.109371661040798
GENE_0091,1828,control,8.128491605451922
GENE_0091,1829,control,7.854449889364599
GENE_0091,1830,treatment,8.525164783603227
GENE_0091,1831,treatment,8.389476762090398
GENE_0091,1832,treatment,8.209625486040572
GENE_0091,1833,treatment,8.021611072525737
GENE_0091,1834,treatment,8.696462372715812
GENE_0091,1835,treatment,8.128654321832014
GENE_0091,1836,treatment,8.089679647625548
GENE_0091,1837,treatment,8.315942672368283
GENE_0091,1838,treatment,9.191485831563782
GENE_0091,1839,treatment,7.521167241518151
GENE_0092,1840,control,7.882584132985467
GENE_0092,1841,control,9.043328508692168
GENE_0092,1842,control,9.790123826851227
GENE_0092,1843,control,9.192595960123445
GENE_0092,1844,control,9.01767206486331
GENE_0092,1845,control,8.615581063824733
GENE_0092,1846,control,8.94090423193513
GENE_0092,1847,control,8.78519372319458
GENE_0092,1848,control,8.491541137304178
GENE_0092,1849,control,8.764396683155246
GENE_0092,1850,treatment,9.032937910010967
GENE_0092,1851,treatment,8.501858883974572
GENE_0092,1852,treatment,8.48037327028985
GENE_0092,1853,treatment,8.175694380990729
GENE_0092,1854,treatment,9.138727036015318
GENE_0092,1855,treatment,9.223756065748308
GENE_0092,1856,treatment,9.051241515996509
GENE_0092,1857,treatment,9.454672042667191
GENE_0092,1858,treatment,8.972155472060825
GENE_0092,1859,treatment,9.139434287217592
GENE_0093,1860,control,8.314257900085062
GENE_0093,1861,control,8.07265290529377
GENE_0093,1862,control,9.582388849450627
GENE_0093,1863,control,8.116031871845646
GENE_0093,1864,control,7.998372169648835
GENE_0093,1865,control,8.603310313662634
GENE_0093,1866,control,8.503124839177328
GENE_0093,1867,control,7.591969559579396
GENE_0093,1868,control,8.982077950775132
GENE_0093,1869,control,8.312797894322117
GENE_0093,1870,treatment,7.753592808396429
GENE_0093,1871,treatment,9.018436173659707
GENE_0093,1872,treatment,8.70872647514296
GENE_0093,1873,treatment,7.6691068151937225
GENE_0093,1874,treatment,9.342055472906825
GENE_0093,1875,treatment,8.726943463366482
GENE_0093,1876,treatment,8.3589970471713
GENE_0093,1877,treatment,9.239225253857054
GENE_0093,1878,treatment,8.452218691871378
GENE_0093,1879,treatment,8.349159219457858
GENE_0094,1880,control,7.527657602392506
GENE_0094,1881,control,7.469771492801802
GENE_0094,1882,control,7.2157139377129536
GENE_0094,1883,control,6.773147366146431
GENE_0094,1884,control,7.279101280564953
GENE_0094,1885,control,7.169250528604437
GENE_0094,1886,control,6.474228985469802
GENE_0094,1887,control,6.398143067545311
GENE_0094,1888,control,7.5184742191189855
GENE_0094,1889,control,5.7766012874951835
GENE_0094,1890,treatment,7.3206156506023055
GENE_0094,1891,treatment,6.9446941790090095
GENE_0094,1892,treatment,7.927175494557563
GENE_0094,1893,treatment,6.936232345738981
GENE_0094,1894,treatment,7.570356178612156
GENE_0094,1895,treatment,6.989337248092827
GENE_0094,1896,treatment,7.2702013451909915
GENE_0094,1897,treatment,7.612899952779641
GENE_0094,1898,treatment,6.953234216795094
GENE_0094,1899,treatment,7.755745047247735
GENE_0095,1900,control,6.969588610879329
GENE_0095,1901,control,7.315014395005539
GENE_0095,1902,control,7.170583167956904
GENE_0095,1903,control,7.861607229676697
GENE_0095,1904,control,6.387670922951357
GENE_0095,1905,control,6.049030459230497
GENE_0095,1906,control,6.260678237799905
GENE_0095,1907,control,7.170805959073861
GENE_0095,1908,control,7.081420161320379
GENE_0095,1909,control,6.863803710278299
GENE_0095,1910,treatment,6.189936170463299
GENE_0095,1911,treatment,7.229339558803204
GENE_0095,1912,treatment,6.133974919764423
GENE_0095,1913,treatment,7.444984817779515
GENE_0095,1914,treatment,8.379153680199146
GENE_0095,1915,treatment,7.009110678086573
GENE_0095,1916,treatment,7.128272022083979
GENE_0095,1917,treatment,6.536489674579663
GENE_0095,1918,treatment,5.811945220874471
GENE_0095,1919,treatment,6.476066897805598
GENE_0096,1920,control,5.892673193653242
GENE_0096,1921,control,7.635823678779108
GENE_0096,1922,control,6.838600095595676
GENE_0096,1923,control,6.897353880019192
GENE_0096,1924,control,6.518563409823563
GENE_0096,1925,control,6.59344661533761
GENE_0096,1926,control,7.219028585913134
GENE_0096,1927,control,6.670740295399132
GENE_0096,1928,control,6.980407376595104
GENE_0096,1929,control,6.580723346866741
GENE_0096,1930,treatment,6.500341620778874
GENE_0096,1931,treatment,5.914722919600477
GENE_0096,1932,treatment,5.60076372637958
GENE_0096,1933,treatment,6.544666665094979
GENE_0096,1934,treatment,6.719598891277778
GENE_0096,1935,treatment,5.981154190491665
GENE_0096,1936,treatment,6.669564534912452
GENE_0096,1937,treatment,6.7180896203262765
GENE_0096,1938,treatment,5.502721307348842
GENE_0096,1939,treatment,6.185207147967775
GENE_0097,1940,control,8.70159897365022
GENE_0097,1941,control,7.854195468462694
GENE_0097,1942,control,8.575863100257417
GENE_0097,1943,control,9.051040646430822
GENE_0097,1944,control,8.916106799927556
GENE_0097,1945,control,8.436309489624898
GENE_0097,1946,control,8.231329700154202
GENE_0097,1947,control,8.142577206098585
GENE_0097,1948,control,8.746017553082874
GENE_0097,1949,control,8.59602385771115
GENE_0097,1950,treatment,8.834888875838772
GENE_0097,1951,treatment,8.561247269699196
GENE_0097,1952,treatment,8.939036845173655
GENE_0097,1953,treatment,8.540742565609298
GENE_0097,1954,treatment,8.92029546635499
GENE_0097,1955,treatment,8.967669196184215
GENE_0097,1956,treatment,8.046227025858915
GENE_0097,1957,treatment,7.494237446703652
GENE_0097,1958,treatment,9.337637743290566
GENE_0097,1959,treatment,8.629878974374305
GENE_0098,1960,control,5.550016201934363
GENE_0098,1961,control,6.36714778620806
GENE_0098,1962,control,5.788794668281563
GENE_0098,1963,control,5.660983144779134
GENE_0098,1964,control,6.713101948576786
GENE_0098,1965,control,5.366608994893559
GENE_0098,1966,control,5.503632578639496
GENE_0098,1967,control,6.058879486681201
GENE_0098,1968,control,6.15736713803429
GENE_0098,1969,control,6.2156055942920565
GENE_0098,1970,treatment,6.443797849917575
GENE_0098,1971,treatment,6.0518351667794885
GENE_0098,1972,treatment,6.211778091820779
GENE_0098,1973,treatment,5.800051832781358
GENE_0098,1974,treatment,5.977100992184847
GENE_0098,1975,treatment,6.0017607244341535
GENE_0098,1976,treatment,6.060920900105124
GENE_0098,1977,treatment,6.367513819575173
GENE_0098,1978,treatment,6.247947050474312
GENE_0098,1979,treatment,5.966936276999755
GENE_0099,1980,control,7.066268010005242
GENE_0099,1981,control,7.013639036378093
GENE_0099,1982,control,7.135298686968011
GENE_0099,1983,control,8.242637736997974
GENE_0099,1984,control,6.740973789873072
GENE_0099,1985,control,7.2613077785897
GENE_0099,1986,control,7.616702955055116
GENE_0099,1987,control,7.082949870825413
GENE_0099,1988,control,8.314863633615444
GENE_0099,1989,control,6.8211272076184395
GENE_0099,1990,treatment,7.207297890346778
GENE_0099,1991,treatment,6.589705658379612
GENE_0099,1992,treatment,6.83571021374194
GENE_0099,1993,treatment,7.165962468788914
GENE_0099,1994,treatment,7.494516052340003
GENE_0099,1995,treatment,7.204550976783718
GENE_0099,1996,treatment,7.721561985204857
GENE_0099,1997,treatment,6.976817897244783
GENE_0099,1998,treatment,6.846356126659299
GENE_0099,1999,treatment,8.516240627074415
GENE_0100,2000,control,8.077370329042235
GENE_0100,2001,control,8.091240110093999
GENE_0100,2002,control,7.954611226338199
GENE_0100,2003,control,8.98819832505167
GENE_0100,2004,control,8.272677668239153
GENE_0100,2005,control,8.543134540941503
GENE_0100,2006,control,8.438155408389388
GENE_0100,2007,control,8.87540600369795
GENE_0100,2008,control,8.007375928244224
GENE_0100,2009,control,7.881520421951778
GENE_0100,2010,treatment,8.596448698280312
GENE_0100,2011,treatment,8.80361278591538
GENE_0100,2012,treatment,8.655977951534139
GENE_0100,2013,treatment,8.027885628326906
GENE_0100,2014,treatment,8.845701842480702
GENE_0100,2015,treatment,8.063961669427837
GENE_0100,2016,treatment,8.186238924697925
GENE_0100,2017,treatment,7.953910740733335
GENE_0100,2018,treatment,9.188722271089054
GENE_0100,2019,treatment,8.821467026895478
GENE_0101,2020,control,9.411958332442996
GENE_0101,2021,control,10.272949137345947
GENE_0101,2022,control,7.785917693664063
GENE_0101,2023,control,8.319884931332238
GENE_0101,2024,control,8.38709575451866
GENE_0101,2025,control,8.258041258504168
GENE_0101,2026,control,8.133321264632606
GENE_0101,2027,control,8.561182865584197
GENE_0101,2028,control,8.056860007405476
GENE_0101,2029,control,8.910265352960225
GENE_0101,2030,treatment,8.754426127600386
GENE_0101,2031,treatment,8.99055781643466
GENE_0101,2032,treatment,9.005242699215687
GENE_0101,2033,treatment,9.05764582019932
GENE_0101,2034,treatment,8.520617135561514
GENE_0101,2035,treatment,9.892620922263166
GENE_0101,2036,treatment,8.854929164879803
GENE_0101,2037,treatment,7.70162543687101
GENE_0101,2038,treatment,8.174685390643228
GENE_0101,2039,treatment,7.768715406849349
GENE_0102,2040,control,7.9538086817522355
GENE_0102,2041,control,7.763167421136867
GENE_0102,2042,control,9.126810916801851
GENE_0102,2043,control,8.32274213572387
GENE_0102,2044,control,8.420155653777053
GENE_0102,2045,control,7.508711136613412
GENE_0102,2046,control,7.471271864749512
GENE_0102,2047,control,8.041044579484893
GENE_0102,2048,control,8.115955481790293
GENE_0102,2049,control,6.999830193068617
GENE_0102,2050,treatment,7.921632692414325
GENE_0102,2051,treatment,8.028541200561996
GENE_0102,2052,treatment,7.902469513807448
GENE_0102,2053,treatment,7.573436828190896
GENE_0102,2054,treatment,7.724057204924942
GENE_0102,2055,treatment,7.923528998516531
GENE_0102,2056,treatment,8.070741567967096
GENE_0102,2057,treatment,8.353436925384381
GENE_0102,2058,treatment,8.615272467704548
GENE_0102,2059,treatment,7.858910307041581
GENE_0103,2060,control,7.69332318510544
GENE_0103,2061,control,7.788577268687541
GENE_0103,2062,control,7.213802326369184
GENE_0103,2063,control,7.887328976992966
GENE_0103,2064,control,7.991384502297357
GENE_0103,2065,control,8.163040120773841
GENE_0103,2066,control,8.430689063357473
GENE_0103,2067,control,6.976083688398879
GENE_0103,2068,control,7.460256579794453
GENE_0103,2069,control,7.458815297801834
GENE_0103,2070,treatment,7.398672101968692
GENE_0103,2071,treatment,7.0955179588759965
GENE_0103,2072,treatment,6.635553462884482
GENE_0103,2073,treatment,7.503586259977523
GENE_0103,2074,treatment,7.030016951910219
GENE_0103,2075,treatment,7.499908979072765
GENE_0103,2076,treatment,7.015888616727201
GENE_0103,2077,treatment,6.847800474447183
GENE_0103,2078,treatment,7.581476662868865
GENE_0103,2079,treatment,7.535619404405144
GENE_0104,2080,control,9.897363437114814
GENE_0104,2081,control,8.847647607751085
GENE_0104,2082,control,8.961933337470391
GENE_0104,2083,control,8.102479634708091
GENE_0104,2084,control,7.987339273290114
GENE_0104,2085,control,9.565694561310453
GENE_0104,2086,control,8.187224486621803
GENE_0104,2087,control,8.120969126277366
GENE_0104,2088,control,8.673633958916016
GENE_0104,2089,control,8.645532538227556
GENE_0104,2090,treatment,8.19875978704131
GENE_0104,2091,treatment,8.527403095292915
GENE_0104,2092,treatment,9.371295010292677
GENE_0104,2093,treatment,8.25184188072763
GENE_0104,2094,treatment,7.928618499183725
GENE_0104,2095,treatment,9.213564857080005
GENE_0104,2096,treatment,8.965901667151039
GENE_0104,2097,treatment,8.353853124228356
GENE_0104,2098,treatment,7.824946506715315
GENE_0104,2099,treatment,8.285595519543909
GENE_0105,2100,control,8.575474325216975
GENE_0105,2101,control,7.364234589602564
GENE_0105,2102,control,7.887868740949564
GENE_0105,2103,control,8.30568423872307
GENE_0105,2104,control,6.624657638713819
GENE_0105,2105,control,8.50293706814727
GENE_0105,2106,control,7.2840068610673345
GENE_0105,2107,control,8.116952197182188
GENE_0105,2108,control,8.070030408066785
GENE_0105,2109,control,8.53087719108599
GENE_0105,2110,treatment,8.237363085272323
GENE_0105,2111,treatment,6.626844905329385
GENE_0105,2112,treatment,7.50272608984508
GENE_0105,2113,treatment,8.010367496925179
GENE_0105,2114,treatment,7.827115738414992
GENE_0105,2115,treatment,8.1970405771471
GENE_0105,2116,treatment,8.368506281399213
GENE_0105,2117,treatment,8.269003130817199
GENE_0105,2118,treatment,7.8165034573759185
GENE_0105,2119,treatment,6.91886931966461
GENE_0106,2120,control,7.682424982850645
GENE_0106,2121,control,6.8536765124714565
GENE_0106,2122,control,7.800623602941086
GENE_0106,2123,control,7.9530388148712365
GENE_0106,2124,control,7.523199338336933
GENE_0106,2125,control,5.768343574902401
GENE_0106,2126,control,6.750473901882727
GENE_0106,2127,control,8.490826538580064
GENE_0106,2128,control,7.152826715208612
GENE_0106,2129,control,6.362143728653272
GENE_0106,2130,treatment,8.132808564944868
GENE_0106,2131,treatment,7.460768076723239
GENE_0106,2132,treatment,8.061139770300969
GENE_0106,2133,treatment,7.60574977274487
GENE_0106,2134,treatment,7.705630026290912
GENE_0106,2135,treatment,7.6530775876172035
GENE_0106,2136,treatment,7.837041072930769
GENE_0106,2137,treatment,8.706009248080074
GENE_0106,2138,treatment,7.987475986151773
GENE_0106,2139,treatment,6.584235876559175
GENE_0107,2140,control,9.163808240791454
GENE_0107,2141,control,9.197479261929566
GENE_0107,2142,control,8.30136107765218
GENE_0107,2143,control,9.176713263188155
GENE_0107,2144,control,9.046252138087848
GENE_0107,2145,control,9.950878408668036
GENE_0107,2146,control,8.123492863398003
GENE_0107,2147,control,8.256923501314452
GENE_0107,2148,control,8.36762834168171
GENE_0107,2149,control,8.266371635813359
GENE_0107,2150,treatment,8.046482405964703
GENE_0107,2151,treatment,7.016522290214126
GENE_0107,2152,treatment,8.296909107786961
GENE_0107,2153,treatment,8.739140751169632
GENE_0107,2154,treatment,8.264721803306434
GENE_0107,2155,treatment,9.600453469275696
GENE_0107,2156,treatment,8.54335051532841
GENE_0107,2157,treatment,9.246059798685959
GENE_0107,2158,treatment,8.679775045336168
GENE_0107,2159,treatment,8.990517838775977
GENE_0108,2160,control,9.087921412267233
GENE_0108,2161,control,8.365856507293094
GENE_0108,2162,control,8.607956254169107
GENE_0108,2163,control,8.536572978227799
GENE_0108,2164,control,8.176532862750248
GENE_0108,2165,control,8.557830140128846
GENE_0108,2166,control,9.564002300129
GENE_0108,2167,control,8.18637154656778
GENE_0108,2168,control,8.56579555578956
GENE_0108,2169,control,9.026868287698468
GENE_0108,2170,treatment,8.962229169239627
GENE_0108,2171,treatment,8.341533894465925
GENE_0108,2172,treatment,7.024226078093725
GENE_0108,2173,treatment,8.61927641497693
GENE_0108,2174,treatment,7.1143790224775945
GENE_0108,2175,treatment,9.143555341737951
GENE_0108,2176,treatment,8.428300493876568
GENE_0108,2177,treatment,8.884910575649869
GENE_0108,2178,treatment,7.838928738720696
GENE_0108,2179,treatment,7.481210754405244
GENE_0109,2180,control,8.294423368993524
GENE_0109,2181,control,8.04255780658296
GENE_0109,2182,control,8.359468965372422
GENE_0109,2183,control,9.834995001587144
GENE_0109,2184,control,8.771894312022383
GENE_0109,2185,control,8.890129494194227
GENE_0109,2186,control,8.777070551323748
GENE_0109,2187,control,9.126609440088108
GENE_0109,2188,control,8.208365840873991
GENE_0109,2189,control,7.18278654174799
GENE_0109,2190,treatment,9.559182887816096
GENE_0109,2191,treatment,10.109359901467478
GENE_0109,2192,treatment,9.129515043656111
GENE_0109,2193,treatment,9.565903988200269
GENE_0109,2194,treatment,9.282431902318129
GENE_0109,2195,treatment,10.489021349483123
GENE_0109,2196,treatment,10.07510661944301
GENE_0109,2197,treatment,10.021252602323578
GENE_0109,2198,treatment,10.004785983185934
GENE_0109,2199,treatment,9.642418172065732
GENE_0110,2200,control,7.58521601974023
GENE_0110,2201,control,7.034524450720192
GENE_0110,2202,control,8.319612160722768
GENE_0110,2203,control,8.415262179982683
GENE_0110,2204,control,8.902163051666962
GENE_0110,2205,control,9.101302237878308
GENE_0110,2206,control,9.100566705782425
